CustomerID,Gender,SeniorCitizen,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,PaymentMethod,TotalCharges,Churn
CUST13969,Female,0,5,One Year,80.67,Fiber Optic,Yes,Bank Transfer,403.35,No
CUST13970,Female,0,61,Month-to-Month,44.32,Fiber Optic,No,Credit Card,2703.52,Yes
CUST13971,Female,0,38,Month-to-Month,82.75,DSL,No,Credit Card,3144.5,Yes
CUST13972,Male,1,28,Two Year,59.24,Fiber Optic,No,Mailed Check,1658.72,No
CUST13973,Male,0,26,Month-to-Month,56.3,Fiber Optic,Yes,Credit Card,1463.8,No
CUST13974,Female,0,61,Month-to-Month,115.26,DSL,Yes,Credit Card,7030.86,Yes
CUST13975,Male,0,23,Month-to-Month,80.65,Fiber Optic,No,Bank Transfer,1854.95,Yes
CUST13976,Male,0,46,Month-to-Month,84.66,No,No,Electronic Check,3894.36,No
CUST13977,Female,0,30,Month-to-Month,92.1,DSL,No,Mailed Check,2763.0,No
CUST13978,Male,1,67,Month-to-Month,87.28,Fiber Optic,No,Mailed Check,5847.76,Yes
CUST13979,Female,0,33,Two Year,80.7,DSL,Yes,Electronic Check,2663.1,No
CUST13980,Female,0,3,Month-to-Month,107.21,Fiber Optic,No,Mailed Check,321.63,Yes
CUST13981,Male,0,69,Month-to-Month,41.88,DSL,No,Bank Transfer,2889.72,Yes
CUST13982,Female,0,42,Month-to-Month,74.44,DSL,Yes,Credit Card,3126.48,No
CUST13983,Female,0,62,Month-to-Month,60.71,DSL,Yes,Credit Card,3764.02,No
CUST13984,Female,0,58,Month-to-Month,74.23,No,No,Bank Transfer,4305.34,No
CUST13985,Female,0,57,One Year,49.05,Fiber Optic,No,Mailed Check,2795.85,No
CUST13986,Female,0,1,Two Year,21.32,Fiber Optic,No,Credit Card,21.32,No
CUST13987,Male,1,60,Month-to-Month,94.0,Fiber Optic,No,Electronic Check,5640.0,Yes
CUST13988,Male,0,69,One Year,142.38,DSL,No,Credit Card,9824.22,No
CUST13989,Female,0,59,Month-to-Month,102.29,DSL,Yes,Bank Transfer,6035.11,No
CUST13990,Female,0,46,One Year,96.02,Fiber Optic,No,Credit Card,4416.92,Yes
CUST13991,Male,0,34,Month-to-Month,77.65,Fiber Optic,No,Bank Transfer,2640.1,Yes
CUST13992,Female,0,25,Month-to-Month,65.35,DSL,No,Mailed Check,1633.75,Yes
CUST13993,Male,0,42,Month-to-Month,67.13,Fiber Optic,No,Electronic Check,2819.46,Yes
CUST13994,Female,1,29,Month-to-Month,66.76,DSL,No,Bank Transfer,1936.04,No
CUST13995,Female,0,25,One Year,50.56,DSL,Yes,Electronic Check,1264.0,No
CUST13996,Female,0,54,Month-to-Month,20.36,DSL,No,Mailed Check,1099.44,No
CUST13997,Female,1,67,Month-to-Month,75.97,DSL,No,Mailed Check,5089.99,No
CUST13998,Female,0,15,Two Year,61.64,Fiber Optic,Yes,Bank Transfer,924.6,No
CUST13999,Female,0,4,Month-to-Month,104.18,DSL,No,Credit Card,416.72,Yes
CUST14000,Female,0,38,One Year,92.18,DSL,No,Electronic Check,3502.84,No
CUST14001,Male,0,20,Month-to-Month,20.0,Fiber Optic,Yes,Credit Card,400.0,No
CUST14002,Male,0,23,Month-to-Month,121.41,Fiber Optic,Yes,Electronic Check,2792.43,Yes
CUST14003,Male,0,37,Month-to-Month,54.52,Fiber Optic,No,Mailed Check,2017.24,Yes
CUST14004,Female,0,62,Month-to-Month,59.17,Fiber Optic,Yes,Mailed Check,3668.54,Yes
CUST14005,Female,1,8,Month-to-Month,20.0,Fiber Optic,No,Mailed Check,160.0,Yes
CUST14006,Female,0,37,One Year,78.0,Fiber Optic,No,Credit Card,2886.0,No
CUST14007,Female,0,45,One Year,82.34,No,No,Mailed Check,3705.3,No
CUST14008,Female,0,33,One Year,121.42,No,No,Credit Card,4006.86,No
CUST14009,Female,1,7,Two Year,95.53,Fiber Optic,Yes,Mailed Check,668.71,Yes
CUST14010,Female,0,22,Two Year,54.89,Fiber Optic,No,Credit Card,1207.58,Yes
CUST14011,Male,1,5,Month-to-Month,20.0,Fiber Optic,No,Bank Transfer,100.0,Yes
CUST14012,Female,0,15,One Year,52.72,DSL,No,Bank Transfer,790.8,No
CUST14013,Male,0,21,Month-to-Month,101.32,No,No,Electronic Check,2127.72,No
CUST14014,Male,0,17,One Year,58.08,Fiber Optic,No,Credit Card,987.36,No
CUST14015,Female,0,56,One Year,37.18,Fiber Optic,Yes,Credit Card,2082.08,No
CUST14016,Female,0,50,Month-to-Month,75.08,DSL,No,Bank Transfer,3754.0,Yes
CUST14017,Male,0,7,Month-to-Month,59.96,DSL,Yes,Bank Transfer,419.72,Yes
CUST14018,Male,0,50,Two Year,56.31,DSL,Yes,Bank Transfer,2815.5,No
CUST14019,Female,0,60,Month-to-Month,47.55,DSL,No,Electronic Check,2853.0,Yes
CUST14020,Female,0,7,Month-to-Month,73.27,Fiber Optic,Yes,Bank Transfer,512.89,No
CUST14021,Male,0,40,Month-to-Month,100.77,DSL,No,Electronic Check,4030.8,No
CUST14022,Female,0,45,Month-to-Month,85.43,No,Yes,Electronic Check,3844.35,No
CUST14023,Female,0,59,Month-to-Month,20.0,Fiber Optic,No,Bank Transfer,1180.0,Yes
CUST14024,Female,0,55,Month-to-Month,116.53,DSL,No,Bank Transfer,6409.15,No
CUST14025,Male,0,64,Month-to-Month,92.54,Fiber Optic,No,Bank Transfer,5922.56,Yes
CUST14026,Male,0,65,Two Year,79.12,DSL,No,Credit Card,5142.8,No
CUST14027,Male,0,54,Month-to-Month,82.73,No,No,Mailed Check,4467.42,No
CUST14028,Female,0,40,Month-to-Month,87.54,Fiber Optic,No,Credit Card,3501.6,No
CUST14029,Female,0,53,Month-to-Month,81.68,DSL,No,Electronic Check,4329.04,Yes
CUST14030,Male,0,44,Month-to-Month,41.16,DSL,Yes,Electronic Check,1811.04,No
CUST14031,Male,0,63,Two Year,85.23,DSL,No,Mailed Check,5369.49,No
CUST14032,Male,0,2,One Year,74.89,Fiber Optic,No,Mailed Check,149.78,No
CUST14033,Female,0,21,Month-to-Month,82.54,Fiber Optic,No,Bank Transfer,1733.34,Yes
CUST14034,Male,1,50,Month-to-Month,50.93,Fiber Optic,Yes,Credit Card,2546.5,No
CUST14035,Male,0,52,One Year,102.75,Fiber Optic,No,Credit Card,5343.0,No
CUST14036,Female,0,9,Month-to-Month,53.17,Fiber Optic,No,Credit Card,478.53,Yes
CUST14037,Female,0,20,Month-to-Month,68.55,Fiber Optic,No,Mailed Check,1371.0,Yes
CUST14038,Female,0,18,Month-to-Month,54.77,Fiber Optic,No,Credit Card,985.86,Yes
CUST14039,Male,0,30,Two Year,40.07,DSL,Yes,Mailed Check,1202.1,No
CUST14040,Female,0,65,Month-to-Month,91.47,Fiber Optic,No,Credit Card,5945.55,No
CUST14041,Female,0,24,Month-to-Month,54.97,DSL,Yes,Mailed Check,1319.28,No
CUST14042,Male,0,47,Month-to-Month,74.39,DSL,No,Credit Card,3496.33,No
CUST14043,Female,1,44,Month-to-Month,28.31,Fiber Optic,No,Electronic Check,1245.64,Yes
CUST14044,Male,0,29,Month-to-Month,20.0,Fiber Optic,Yes,Mailed Check,580.0,Yes
CUST14045,Male,0,68,Month-to-Month,121.91,DSL,No,Bank Transfer,8289.88,No
CUST14046,Female,0,17,Two Year,117.59,DSL,Yes,Electronic Check,1999.03,No
CUST14047,Female,0,5,Month-to-Month,51.87,No,Yes,Electronic Check,259.35,No
CUST14048,Female,0,50,Month-to-Month,83.67,DSL,No,Mailed Check,4183.5,No
CUST14049,Female,0,40,Month-to-Month,56.62,DSL,Yes,Credit Card,2264.8,No
CUST14050,Female,1,46,One Year,90.02,DSL,No,Credit Card,4140.92,No
CUST14051,Female,0,51,Month-to-Month,37.55,Fiber Optic,No,Mailed Check,1915.05,Yes
CUST14052,Male,0,11,Month-to-Month,34.68,Fiber Optic,Yes,Credit Card,381.48,No
CUST14053,Male,0,12,One Year,70.65,DSL,No,Credit Card,847.8,No
CUST14054,Female,0,13,Month-to-Month,81.47,Fiber Optic,No,Credit Card,1059.11,Yes
CUST14055,Male,0,64,Two Year,49.05,Fiber Optic,No,Mailed Check,3139.2,No
CUST14056,Female,0,8,Month-to-Month,30.86,Fiber Optic,No,Mailed Check,246.88,Yes
CUST14057,Male,0,65,Month-to-Month,107.75,No,No,Bank Transfer,7003.75,Yes
CUST14058,Male,0,9,Month-to-Month,56.07,DSL,No,Credit Card,504.63,Yes
CUST14059,Male,0,2,Month-to-Month,56.38,No,No,Credit Card,112.76,Yes
CUST14060,Female,0,13,One Year,106.98,Fiber Optic,No,Mailed Check,1390.74,Yes
CUST14061,Male,0,2,Month-to-Month,137.25,Fiber Optic,No,Bank Transfer,274.5,Yes
CUST14062,Female,0,68,Month-to-Month,79.83,No,No,Mailed Check,5428.44,Yes
CUST14063,Male,0,48,Two Year,96.39,Fiber Optic,No,Mailed Check,4626.72,No
CUST14064,Male,0,3,One Year,35.85,No,No,Bank Transfer,107.55,Yes
CUST14065,Male,1,68,Month-to-Month,91.93,Fiber Optic,No,Mailed Check,6251.24,Yes
CUST14066,Male,1,6,Month-to-Month,95.63,DSL,Yes,Electronic Check,573.78,Yes
CUST14067,Male,0,5,Month-to-Month,41.28,Fiber Optic,No,Bank Transfer,206.4,Yes
CUST14068,Female,0,3,One Year,53.96,DSL,No,Credit Card,161.88,No
CUST14069,Female,0,10,One Year,106.7,DSL,No,Credit Card,1067.0,No
CUST14070,Male,0,43,Month-to-Month,61.72,Fiber Optic,No,Bank Transfer,2653.96,No
CUST14071,Male,0,19,Month-to-Month,112.72,No,No,Credit Card,2141.68,No
CUST14072,Male,0,14,Month-to-Month,70.58,Fiber Optic,Yes,Electronic Check,988.12,No
CUST14073,Male,0,21,Month-to-Month,69.12,Fiber Optic,Yes,Credit Card,1451.52,Yes
CUST14074,Female,0,43,One Year,99.29,DSL,No,Bank Transfer,4269.47,No
CUST14075,Male,0,28,Month-to-Month,131.58,Fiber Optic,Yes,Mailed Check,3684.24,Yes
CUST14076,Female,0,21,Month-to-Month,89.79,Fiber Optic,No,Bank Transfer,1885.59,No
CUST14077,Male,0,36,Month-to-Month,75.24,DSL,Yes,Bank Transfer,2708.64,No
CUST14078,Female,1,24,Month-to-Month,108.0,DSL,No,Electronic Check,2592.0,Yes
CUST14079,Male,0,54,Month-to-Month,110.07,Fiber Optic,Yes,Credit Card,5943.78,No
CUST14080,Male,0,38,Two Year,86.04,Fiber Optic,Yes,Bank Transfer,3269.52,No
CUST14081,Female,0,17,One Year,81.35,Fiber Optic,Yes,Credit Card,1382.95,No
CUST14082,Male,0,22,Month-to-Month,91.04,No,No,Mailed Check,2002.88,Yes
CUST14083,Male,0,45,One Year,27.1,No,No,Bank Transfer,1219.5,No
CUST14084,Male,0,61,One Year,38.59,Fiber Optic,Yes,Bank Transfer,2353.99,No
CUST14085,Female,0,11,Month-to-Month,77.22,Fiber Optic,No,Credit Card,849.42,Yes
CUST14086,Male,0,61,Month-to-Month,46.89,DSL,No,Electronic Check,2860.29,Yes
CUST14087,Male,0,38,Month-to-Month,71.09,DSL,No,Electronic Check,2701.42,Yes
CUST14088,Female,0,66,Month-to-Month,76.11,No,Yes,Credit Card,5023.26,No
CUST14089,Female,0,33,One Year,40.54,Fiber Optic,No,Bank Transfer,1337.82,Yes
CUST14090,Female,0,43,Month-to-Month,87.89,Fiber Optic,Yes,Mailed Check,3779.27,Yes
CUST14091,Male,0,31,Two Year,20.0,DSL,No,Electronic Check,620.0,No
CUST14092,Male,0,35,One Year,60.35,No,Yes,Electronic Check,2112.25,No
CUST14093,Male,1,37,Month-to-Month,24.02,DSL,No,Mailed Check,888.74,No
CUST14094,Female,0,47,One Year,60.33,DSL,No,Electronic Check,2835.51,No
CUST14095,Male,1,23,Month-to-Month,98.69,DSL,No,Credit Card,2269.87,Yes
CUST14096,Male,0,36,Month-to-Month,47.74,Fiber Optic,No,Bank Transfer,1718.64,Yes
CUST14097,Female,0,40,One Year,20.0,Fiber Optic,Yes,Electronic Check,800.0,No
CUST14098,Female,1,15,Month-to-Month,62.97,Fiber Optic,No,Mailed Check,944.55,No
CUST14099,Female,0,37,Month-to-Month,45.09,DSL,Yes,Credit Card,1668.33,No
CUST14100,Female,0,4,One Year,70.05,No,No,Credit Card,280.2,No
CUST14101,Female,0,22,Two Year,62.93,No,No,Credit Card,1384.46,No
CUST14102,Male,0,22,Month-to-Month,75.27,DSL,No,Credit Card,1655.94,No
CUST14103,Female,1,17,Month-to-Month,105.18,Fiber Optic,No,Bank Transfer,1788.06,Yes
CUST14104,Male,0,38,Month-to-Month,58.69,No,Yes,Credit Card,2230.22,No
CUST14105,Male,0,24,One Year,72.6,DSL,No,Credit Card,1742.4,No
CUST14106,Female,0,6,Month-to-Month,60.31,DSL,Yes,Credit Card,361.86,No
CUST14107,Female,0,68,Two Year,100.3,No,Yes,Mailed Check,6820.4,No
CUST14108,Female,0,6,One Year,74.71,DSL,Yes,Mailed Check,448.26,No
CUST14109,Male,0,26,One Year,85.59,DSL,No,Mailed Check,2225.34,No
CUST14110,Female,0,41,Two Year,92.8,Fiber Optic,No,Mailed Check,3804.8,Yes
CUST14111,Female,0,38,Two Year,20.0,Fiber Optic,No,Electronic Check,760.0,No
CUST14112,Female,1,43,Month-to-Month,93.61,Fiber Optic,No,Credit Card,4025.23,Yes
CUST14113,Female,0,53,Month-to-Month,81.41,Fiber Optic,No,Electronic Check,4314.73,No
CUST14114,Female,0,15,One Year,49.77,Fiber Optic,Yes,Electronic Check,746.55,No
CUST14115,Male,0,56,Two Year,108.65,DSL,No,Electronic Check,6084.4,No
CUST14116,Male,0,56,One Year,99.61,DSL,No,Bank Transfer,5578.16,Yes
CUST14117,Male,0,31,Month-to-Month,64.3,Fiber Optic,No,Credit Card,1993.3,Yes
CUST14118,Female,1,57,One Year,20.0,Fiber Optic,No,Credit Card,1140.0,Yes
CUST14119,Female,0,51,Month-to-Month,68.28,No,No,Electronic Check,3482.28,No
CUST14120,Female,1,24,Two Year,40.04,Fiber Optic,No,Mailed Check,960.96,No
CUST14121,Male,0,58,Month-to-Month,20.0,DSL,Yes,Bank Transfer,1160.0,Yes
CUST14122,Female,0,4,Two Year,87.45,No,No,Electronic Check,349.8,No
CUST14123,Female,0,10,Month-to-Month,115.81,DSL,Yes,Electronic Check,1158.1,No
CUST14124,Female,0,63,Two Year,67.18,DSL,Yes,Bank Transfer,4232.34,No
CUST14125,Male,0,15,Month-to-Month,77.78,No,No,Electronic Check,1166.7,No
CUST14126,Female,1,63,One Year,110.28,Fiber Optic,No,Credit Card,6947.64,No
CUST14127,Male,0,19,Two Year,75.34,DSL,No,Mailed Check,1431.46,No
CUST14128,Female,1,63,One Year,51.73,No,No,Mailed Check,3258.99,Yes
CUST14129,Male,0,56,One Year,20.0,No,No,Mailed Check,1120.0,No
CUST14130,Male,0,21,Month-to-Month,94.45,DSL,No,Mailed Check,1983.45,Yes
CUST14131,Male,0,34,Month-to-Month,82.54,No,Yes,Electronic Check,2806.36,Yes
CUST14132,Female,0,17,Two Year,97.83,Fiber Optic,No,Mailed Check,1663.11,No
CUST14133,Female,1,18,Month-to-Month,20.0,DSL,No,Electronic Check,360.0,No
CUST14134,Male,0,66,One Year,132.3,No,No,Credit Card,8731.8,No
CUST14135,Male,0,51,One Year,46.28,DSL,No,Electronic Check,2360.28,No
CUST14136,Female,0,65,Month-to-Month,102.78,DSL,No,Electronic Check,6680.7,Yes
CUST14137,Female,0,43,Month-to-Month,20.0,DSL,No,Electronic Check,860.0,Yes
CUST14138,Male,0,57,Month-to-Month,46.76,Fiber Optic,No,Bank Transfer,2665.32,Yes
CUST14139,Female,0,10,Month-to-Month,53.68,DSL,Yes,Bank Transfer,536.8,No
CUST14140,Female,0,37,Two Year,39.34,No,No,Bank Transfer,1455.58,No
CUST14141,Female,0,48,One Year,45.32,Fiber Optic,No,Credit Card,2175.36,No
CUST14142,Female,0,69,Month-to-Month,118.6,DSL,Yes,Mailed Check,8183.4,Yes
CUST14143,Male,0,56,Month-to-Month,59.81,Fiber Optic,No,Electronic Check,3349.36,No
CUST14144,Female,0,36,One Year,133.87,Fiber Optic,No,Electronic Check,4819.32,Yes
CUST14145,Female,0,31,Month-to-Month,101.67,DSL,Yes,Mailed Check,3151.77,No
CUST14146,Male,0,55,Month-to-Month,20.0,DSL,No,Bank Transfer,1100.0,Yes
CUST14147,Male,0,38,Month-to-Month,59.73,Fiber Optic,No,Credit Card,2269.74,No
CUST14148,Female,0,15,Two Year,58.41,DSL,No,Electronic Check,876.15,No
CUST14149,Female,0,16,Month-to-Month,41.6,Fiber Optic,No,Mailed Check,665.6,No
CUST14150,Female,0,53,Month-to-Month,106.59,DSL,No,Bank Transfer,5649.27,Yes
CUST14151,Female,0,56,Two Year,95.86,Fiber Optic,No,Credit Card,5368.16,Yes
CUST14152,Male,0,7,Month-to-Month,134.71,Fiber Optic,Yes,Mailed Check,942.97,Yes
CUST14153,Male,0,57,Two Year,56.25,Fiber Optic,No,Mailed Check,3206.25,No
CUST14154,Male,0,55,Month-to-Month,83.15,DSL,Yes,Electronic Check,4573.25,Yes
CUST14155,Female,0,52,Month-to-Month,59.43,DSL,No,Credit Card,3090.36,Yes
CUST14156,Female,0,4,Month-to-Month,58.05,DSL,No,Credit Card,232.2,Yes
CUST14157,Female,0,43,Month-to-Month,94.34,Fiber Optic,Yes,Bank Transfer,4056.62,Yes
CUST14158,Female,0,40,Month-to-Month,136.04,DSL,No,Bank Transfer,5441.6,Yes
CUST14159,Male,0,30,Month-to-Month,99.54,DSL,No,Electronic Check,2986.2,Yes
CUST14160,Male,0,10,Month-to-Month,96.33,DSL,No,Credit Card,963.3,No
CUST14161,Female,0,7,Month-to-Month,68.23,Fiber Optic,Yes,Bank Transfer,477.61,No
CUST14162,Male,0,36,One Year,95.43,No,No,Credit Card,3435.48,No
CUST14163,Female,0,35,One Year,105.34,Fiber Optic,No,Mailed Check,3686.9,No
CUST14164,Female,0,39,Two Year,44.24,Fiber Optic,No,Mailed Check,1725.36,Yes
CUST14165,Male,0,36,Month-to-Month,71.25,DSL,No,Mailed Check,2565.0,Yes
CUST14166,Female,0,20,Two Year,60.28,Fiber Optic,No,Credit Card,1205.6,Yes
CUST14167,Female,0,49,Month-to-Month,51.03,Fiber Optic,No,Electronic Check,2500.47,Yes
CUST14168,Male,1,59,Month-to-Month,99.5,Fiber Optic,No,Bank Transfer,5870.5,Yes
CUST14169,Female,0,49,Month-to-Month,62.94,DSL,Yes,Electronic Check,3084.06,No
CUST14170,Female,0,26,One Year,84.22,Fiber Optic,No,Electronic Check,2189.72,Yes
CUST14171,Male,0,36,Two Year,84.47,DSL,No,Electronic Check,3040.92,Yes
CUST14172,Female,1,43,One Year,61.91,DSL,No,Electronic Check,2662.13,No
CUST14173,Male,0,43,Month-to-Month,26.34,DSL,No,Bank Transfer,1132.62,Yes
CUST14174,Female,0,33,One Year,59.48,DSL,No,Mailed Check,1962.84,No
CUST14175,Male,0,45,Month-to-Month,85.85,DSL,No,Mailed Check,3863.25,No
CUST14176,Male,0,45,Month-to-Month,79.07,DSL,Yes,Mailed Check,3558.15,No
CUST14177,Male,1,15,Month-to-Month,20.0,DSL,No,Credit Card,300.0,No
CUST14178,Female,0,17,Month-to-Month,94.34,DSL,Yes,Credit Card,1603.78,Yes
CUST14179,Male,0,12,Month-to-Month,53.39,DSL,Yes,Bank Transfer,640.68,Yes
CUST14180,Male,1,22,One Year,87.18,DSL,No,Bank Transfer,1917.96,No
CUST14181,Male,0,23,Month-to-Month,94.45,DSL,No,Bank Transfer,2172.35,No
CUST14182,Male,0,12,Month-to-Month,84.11,Fiber Optic,No,Mailed Check,1009.32,No
CUST14183,Male,0,68,Month-to-Month,126.47,No,No,Bank Transfer,8599.96,Yes
CUST14184,Female,0,51,Two Year,99.98,No,No,Mailed Check,5098.98,No
CUST14185,Female,0,13,Month-to-Month,56.4,Fiber Optic,Yes,Mailed Check,733.2,Yes
CUST14186,Female,0,57,Month-to-Month,59.46,Fiber Optic,No,Electronic Check,3389.22,Yes
CUST14187,Female,0,55,Month-to-Month,67.74,DSL,No,Credit Card,3725.7,No
CUST14188,Female,0,28,One Year,59.46,No,No,Credit Card,1664.88,No
CUST14189,Female,0,44,Month-to-Month,81.09,Fiber Optic,No,Bank Transfer,3567.96,Yes
CUST14190,Female,0,19,Month-to-Month,35.98,Fiber Optic,No,Electronic Check,683.62,No
CUST14191,Male,1,46,Month-to-Month,111.47,DSL,No,Bank Transfer,5127.62,No
CUST14192,Female,0,3,Month-to-Month,71.24,Fiber Optic,No,Bank Transfer,213.72,Yes
CUST14193,Male,0,20,Month-to-Month,110.59,DSL,Yes,Credit Card,2211.8,No
CUST14194,Male,1,25,One Year,34.49,No,No,Electronic Check,862.25,No
CUST14195,Female,0,56,Two Year,34.6,DSL,No,Bank Transfer,1937.6,No
CUST14196,Male,0,61,Two Year,102.38,Fiber Optic,No,Bank Transfer,6245.18,No
CUST14197,Male,0,55,One Year,50.58,DSL,No,Bank Transfer,2781.9,Yes
CUST14198,Male,0,35,Month-to-Month,40.09,Fiber Optic,No,Mailed Check,1403.15,Yes
CUST14199,Male,0,59,One Year,104.92,DSL,No,Credit Card,6190.28,No
CUST14200,Female,1,39,One Year,45.64,Fiber Optic,Yes,Mailed Check,1779.96,Yes
CUST14201,Female,0,57,One Year,69.44,Fiber Optic,No,Bank Transfer,3958.08,No
CUST14202,Female,0,67,Month-to-Month,53.76,Fiber Optic,No,Electronic Check,3601.92,Yes
CUST14203,Female,0,34,Month-to-Month,92.73,DSL,No,Mailed Check,3152.82,No
CUST14204,Female,0,41,Two Year,76.8,No,No,Mailed Check,3148.8,No
CUST14205,Female,0,22,Two Year,97.34,Fiber Optic,No,Bank Transfer,2141.48,No
CUST14206,Female,0,27,Month-to-Month,34.03,DSL,No,Mailed Check,918.81,Yes
CUST14207,Female,0,21,Two Year,77.23,Fiber Optic,No,Electronic Check,1621.83,No
CUST14208,Female,0,41,One Year,72.75,DSL,Yes,Electronic Check,2982.75,No
CUST14209,Female,1,31,Month-to-Month,47.53,DSL,No,Credit Card,1473.43,No
CUST14210,Male,0,27,Month-to-Month,38.93,Fiber Optic,No,Credit Card,1051.11,Yes
CUST14211,Female,0,37,Month-to-Month,67.38,Fiber Optic,Yes,Electronic Check,2493.06,Yes
CUST14212,Male,0,66,Month-to-Month,61.27,Fiber Optic,Yes,Electronic Check,4043.82,Yes
CUST14213,Male,0,54,Two Year,105.4,Fiber Optic,No,Mailed Check,5691.6,Yes
CUST14214,Male,0,9,Month-to-Month,94.77,Fiber Optic,Yes,Credit Card,852.93,Yes
CUST14215,Male,1,42,One Year,49.41,No,No,Mailed Check,2075.22,No
CUST14216,Female,0,36,One Year,62.29,DSL,No,Electronic Check,2242.44,No
CUST14217,Male,1,10,Month-to-Month,86.41,Fiber Optic,No,Credit Card,864.1,No
CUST14218,Female,0,59,Month-to-Month,89.71,No,No,Mailed Check,5292.89,Yes
CUST14219,Female,1,40,One Year,105.66,Fiber Optic,No,Credit Card,4226.4,No
CUST14220,Male,0,54,Month-to-Month,68.08,Fiber Optic,No,Bank Transfer,3676.32,Yes
CUST14221,Female,1,39,One Year,74.78,Fiber Optic,No,Bank Transfer,2916.42,No
CUST14222,Male,0,7,Month-to-Month,20.0,No,Yes,Bank Transfer,140.0,No
CUST14223,Male,0,4,Month-to-Month,36.69,Fiber Optic,No,Bank Transfer,146.76,Yes
CUST14224,Female,1,15,Month-to-Month,97.33,DSL,Yes,Bank Transfer,1459.95,No
CUST14225,Female,0,48,Month-to-Month,37.24,Fiber Optic,No,Credit Card,1787.52,Yes
CUST14226,Male,0,6,Month-to-Month,20.0,DSL,No,Electronic Check,120.0,Yes
CUST14227,Female,0,35,Two Year,93.06,DSL,No,Mailed Check,3257.1,No
CUST14228,Female,1,71,Month-to-Month,58.16,Fiber Optic,No,Electronic Check,4129.36,No
CUST14229,Female,0,68,Two Year,46.15,DSL,No,Electronic Check,3138.2,Yes
CUST14230,Male,0,58,Two Year,25.63,Fiber Optic,No,Electronic Check,1486.54,No
CUST14231,Male,0,19,Two Year,25.85,Fiber Optic,No,Mailed Check,491.15,No
CUST14232,Female,0,62,Month-to-Month,56.6,No,No,Bank Transfer,3509.2,No
CUST14233,Female,0,71,One Year,65.76,DSL,Yes,Credit Card,4668.96,No
CUST14234,Female,0,10,Month-to-Month,107.31,DSL,No,Credit Card,1073.1,Yes
CUST14235,Female,0,25,Month-to-Month,66.01,Fiber Optic,No,Electronic Check,1650.25,Yes
CUST14236,Female,1,44,Two Year,60.38,DSL,No,Credit Card,2656.72,Yes
CUST14237,Male,0,58,Month-to-Month,61.32,DSL,Yes,Mailed Check,3556.56,No
CUST14238,Female,0,25,Two Year,20.0,No,No,Electronic Check,500.0,No
CUST14239,Male,0,40,One Year,55.3,DSL,No,Mailed Check,2212.0,Yes
CUST14240,Female,0,70,Month-to-Month,89.04,Fiber Optic,No,Electronic Check,6232.8,Yes
CUST14241,Male,0,10,Month-to-Month,72.61,DSL,Yes,Bank Transfer,726.1,No
CUST14242,Female,0,66,One Year,93.27,DSL,No,Credit Card,6155.82,Yes
CUST14243,Male,0,25,Month-to-Month,102.46,DSL,No,Credit Card,2561.5,No
CUST14244,Female,0,71,One Year,20.64,Fiber Optic,Yes,Mailed Check,1465.44,No
CUST14245,Male,0,11,Month-to-Month,50.49,No,No,Credit Card,555.39,Yes
CUST14246,Male,0,36,Month-to-Month,100.12,Fiber Optic,Yes,Electronic Check,3604.32,Yes
CUST14247,Male,0,49,Month-to-Month,73.15,Fiber Optic,No,Bank Transfer,3584.35,No
CUST14248,Male,0,48,Month-to-Month,65.52,Fiber Optic,Yes,Credit Card,3144.96,Yes
CUST14249,Male,0,7,Month-to-Month,101.01,DSL,No,Bank Transfer,707.07,No
CUST14250,Male,0,51,Month-to-Month,46.25,Fiber Optic,No,Mailed Check,2358.75,Yes
CUST14251,Female,0,17,Month-to-Month,48.05,Fiber Optic,No,Bank Transfer,816.85,Yes
CUST14252,Male,0,32,One Year,46.09,Fiber Optic,No,Credit Card,1474.88,Yes
CUST14253,Female,0,26,One Year,30.11,DSL,No,Credit Card,782.86,No
CUST14254,Female,0,22,Month-to-Month,63.35,Fiber Optic,No,Mailed Check,1393.7,Yes
CUST14255,Female,0,13,One Year,75.41,Fiber Optic,Yes,Mailed Check,980.33,No
CUST14256,Female,0,12,One Year,38.68,DSL,No,Bank Transfer,464.16,No
CUST14257,Female,1,71,Month-to-Month,66.78,Fiber Optic,No,Bank Transfer,4741.38,Yes
CUST14258,Male,1,1,Month-to-Month,52.06,DSL,Yes,Mailed Check,52.06,No
CUST14259,Male,0,33,Month-to-Month,67.7,DSL,Yes,Credit Card,2234.1,Yes
CUST14260,Male,0,14,Month-to-Month,113.33,Fiber Optic,No,Bank Transfer,1586.62,No
CUST14261,Female,0,64,Month-to-Month,72.58,DSL,No,Mailed Check,4645.12,No
CUST14262,Male,0,43,Month-to-Month,73.18,DSL,No,Bank Transfer,3146.74,Yes
CUST14263,Male,0,58,Month-to-Month,131.14,DSL,No,Mailed Check,7606.12,No
CUST14264,Male,0,41,Two Year,54.78,DSL,Yes,Credit Card,2245.98,No
CUST14265,Male,0,68,Month-to-Month,88.38,DSL,No,Bank Transfer,6009.84,No
CUST14266,Male,0,39,One Year,54.06,DSL,No,Bank Transfer,2108.34,No
CUST14267,Female,0,1,One Year,93.57,DSL,No,Electronic Check,93.57,Yes
CUST14268,Male,0,41,Month-to-Month,42.86,No,No,Electronic Check,1757.26,No
